"","x"
"332",0.553360427136012
"333",0.550316210948569
"334",0.547296066187148
"335",0.544299742803962
"336",0.541326993981477
"337",0.538377576082387
"338",0.535451248600494
"339",0.532547774112476
"340",0.529666918230517
"341",0.526808449555797
"342",0.523972139632799
"343",0.521157762904446
"344",0.518365096668028
"345",0.515593921031912
"346",0.512844018873025
"347",0.510115175795075
"348",0.507407180087523
"349",0.504719822685262
"350",0.502052897129012
"351",0.499406199526406
"352",0.496779528513744
"353",0.494172685218428
"354",0.491585473222038
"355",0.489017698524048
"356",0.486469169506166
"357",0.483939696897301
"358",0.48142909373911
"359",0.478937175352151
"360",0.476463759302612
"361",0.474008665369599
"362",0.471571715512987
"363",0.469152733841815
"364",0.466751546583215
"365",0.464367982051862
"366",0.462001870619942
"367",0.459653044687624
"368",0.457321338654022
"369",0.45500658888865
"370",0.452708633703344
"371",0.450427313324654
"372",0.448162469866699
"373",0.44591394730446
"374",0.443681591447523
"375",0.441465249914255
"376",0.439264772106393
"377",0.437080009184061
"378",0.434910814041188
"379",0.432757041281336
"380",0.430618547193904
"381",0.428495189730738
"382",0.426386828483109
"383",0.424293324659059
"384",0.422214541061122
"385",0.420150342064399
"386",0.418100593594979
"387",0.416065163108714
"388",0.414043919570329
"389",0.412036733432863
"390",0.41004347661744
"391",0.408064022493355
"392",0.406098245858483
"393",0.40414602291999
"394",0.402207231275353
"395",0.400281749893672
"396",0.398369459097283
"397",0.396470240543646
"398",0.394583977207533
"399",0.392710553363477
"400",0.390849854568499
"401",0.389001767645111
"402",0.387166180664563
"403",0.38534298293037
"404",0.383532064962077
"405",0.381733318479278
"406",0.379946636385883
"407",0.378171912754618
"408",0.376409042811772
"409",0.374657922922163
"410",0.372918450574347
"411",0.371190524366037
"412",0.369474043989751
"413",0.367768910218677
"414",0.366075024892742
"415",0.364392290904904
"416",0.362720612187633
"417",0.36105989369961
"418",0.359410041412613
"419",0.357770962298605
"420",0.35614256431701
"421",0.354524756402175
"422",0.352917448451029
"423",0.351320551310914
"424",0.34973397676759
"425",0.348157637533435
"426",0.346591447235801
"427",0.345035320405546
"428",0.343489172465738
"429",0.341952919720513
"430",0.340426479344107
"431",0.338909769370041
"432",0.33740270868046
"433",0.335905216995632
"434",0.334417214863595
"435",0.332938623649954
"436",0.331469365527822
"437",0.330009363467911
"438",0.328558541228758
"439",0.327116823347096
"440",0.325684135128355
"441",0.324260402637309
"442",0.322845552688846
"443",0.321439512838869
"444",0.320042211375334
"445",0.318653577309405
"446",0.317273540366738
"447",0.315902030978889
"448",0.314538980274834
"449",0.313184320072621
"450",0.311837982871124
"451",0.310499901841923
"452",0.309170010821293
"453",0.307848244302299
"454",0.30653453742701
"455",0.305228825978816
"456",0.303931046374845
"457",0.302641135658496
"458",0.301359031492065
"459",0.300084672149477
"460",0.298817996509116
"461",0.297558944046752
"462",0.296307454828565
"463",0.295063469504265
"464",0.293826929300305
"465",0.292597776013184
"466",0.291375952002841
"467",0.290161400186141
"468",0.288954064030447
"469",0.287753887547274
"470",0.286560815286039
"471",0.28537479232788
"472",0.284195764279573
