"","x"
"344",0.645808867240269
"345",0.643114341295431
"346",0.640438207779111
"347",0.637780291657078
"348",0.63514042003438
"349",0.632518422123412
"350",0.629914129212528
"351",0.627327374635213
"352",0.624757993739801
"353",0.622205823859713
"354",0.619670704284219
"355",0.617152476229711
"356",0.614650982811471
"357",0.612166069015929
"358",0.609697581673399
"359",0.607245369431284
"360",0.604809282727745
"361",0.602389173765815
"362",0.599984896487957
"363",0.597596306551058
"364",0.595223261301844
"365",0.592865619752715
"366",0.590523242557985
"367",0.588195991990522
"368",0.585883731918786
"369",0.583586327784247
"370",0.581303646579178
"371",0.579035556824827
"372",0.576781928549946
"373",0.574542633269673
"374",0.572317543964776
"375",0.57010653506122
"376",0.567909482410091
"377",0.565726263267836
"378",0.563556756276831
"379",0.561400841446265
"380",0.559258400133338
"381",0.557129315024766
"382",0.555013470118573
"383",0.5529107507062
"384",0.550821043354881
"385",0.548744235890314
"386",0.546680217379607
"387",0.5446288781145
"388",0.542590109594849
"389",0.540563804512377
"390",0.538549856734682
"391",0.536548161289506
"392",0.534558614349233
"393",0.532581113215655
"394",0.530615556304963
"395",0.528661843132977
"396",0.526719874300607
"397",0.524789551479546
"398",0.522870777398175
"399",0.520963455827701
"400",0.519067491568495
"401",0.517182790436656
"402",0.51530925925077
"403",0.513446805818881
"404",0.511595338925657
"405",0.509754768319757
"406",0.507925004701386
"407",0.506105959710046
"408",0.504297545912465
"409",0.502499676790719
"410",0.500712266730526
"411",0.498935231009718
"412",0.497168485786894
"413",0.495411948090229
"414",0.493665535806468
"415",0.491929167670071
"416",0.49020276325253
"417",0.488486242951833
"418",0.486779527982101
"419",0.485082540363361
"420",0.483395202911484
"421",0.481717439228266
"422",0.480049173691654
"423",0.478390331446115
"424",0.476740838393152
"425",0.475100621181951
"426",0.473469607200171
"427",0.471847724564862
"428",0.470234902113522
"429",0.468631069395273
"430",0.467036156662179
"431",0.465450094860676
"432",0.463872815623131
"433",0.462304251259525
"434",0.460744334749248
"435",0.459192999733018
"436",0.457650180504911
"437",0.456115812004507
"438",0.454589829809146
"439",0.453072170126296
"440",0.451562769786021
"441",0.45006156623357
"442",0.448568497522056
"443",0.447083502305243
"444",0.44560651983044
"445",0.444137489931481
"446",0.442676353021819
"447",0.441223050087702
"448",0.439777522681452
"449",0.438339712914837
"450",0.436909563452529
"451",0.435487017505656
"452",0.434072018825449
"453",0.432664511696962
"454",0.431264440932891
"455",0.429871751867471
"456",0.42848639035046
"457",0.427108302741202
"458",0.42573743590277
"459",0.424373737196194
"460",0.42301715447476
"461",0.421667636078395
"462",0.420325130828114
"463",0.418989588020559
"464",0.417660957422594
"465",0.416339189265988
"466",0.415024234242155
"467",0.41371604349698
"468",0.412414568625694
"469",0.411119761667837
"470",0.409831575102276
"471",0.408549961842288
"472",0.407274875230719
