"","x"
"129",3.0393332531264
"130",3.00555494343732
"131",2.97227127444976
"132",2.93947231914613
"133",2.90714841769629
"134",2.87529016830139
"135",2.84388841841862
"136",2.8129342563482
"137",2.78241900316508
"138",2.75233420497884
"139",2.72267162550606
"140",2.69342323894046
"141",2.66458122310669
"142",2.63613795288465
"143",2.60808599389168
"144",2.58041809641089
"145",2.55312718955427
"146",2.52620637564994
"147",2.49964892484349
"148",2.47344826990379
"149",2.4475980012242
"150",2.42209186201048
"151",2.39692374364733
"152",2.3720876812357
"153",2.34757784929345
"154",2.32338855761246
"155",2.29951424726531
"156",2.27594948675545
"157",2.25268896830451
"158",2.22972750427127
"159",2.20706002369662
"160",2.18468156896938
"161",2.16258729260807
"162",2.14077245415377
"163",2.1192324171696
"164",2.09796264634258
"165",2.07695870468378
"166",2.05621625082262
"167",2.03573103639197
"168",2.01549890350006
"169",1.99551578228622
"170",1.97577768855676
"171",1.95628072149831
"172",1.9370210614653
"173",1.91799496783896
"174",1.89919877695504
"175",1.88062890009765
"176",1.86228182155683
"177",1.84415409674725
"178",1.8262423503861
"179",1.80854327472766
"180",1.79105362785268
"181",1.77377023201049
"182",1.75668997201197
"183",1.73980979367142
"184",1.72312670229584
"185",1.70663776121954
"186",1.69034009038291
"187",1.67423086495341
"188",1.6583073139875
"189",1.64256671913211
"190",1.6270064133641
"191",1.6116237797666
"192",1.59641625034074
"193",1.58138130485187
"194",1.5665164697087
"195",1.55181931687463
"196",1.53728746280996
"197",1.52291856744395
"198",1.50871033317587
"199",1.49466050390393
"200",1.48076686408132
"201",1.4670272377983
"202",1.45343948788963
"203",1.44000151506647
"204",1.42671125707193
"205",1.41356668785957
"206",1.40056581679404
"207",1.38770668787325
"208",1.3749873789713
"209",1.36240600110153
"210",1.34996069769915
"211",1.33764964392273
"212",1.32547104597396
"213",1.31342314043525
"214",1.30150419362447
"215",1.28971250096637
"216",1.27804638638019
"217",1.26650420168291
"218",1.25508432600774
"219",1.24378516523736
"220",1.23260515145142
"221",1.22154274238796
"222",1.21059642091828
"223",1.1997646945349
"224",1.18904609485217
"225",1.17843917711927
"226",1.16794251974504
"227",1.15755472383458
"228",1.14727441273702
"229",1.13710023160424
"230",1.1270308469603
"231",1.11706494628117
"232",1.10720123758448
"233",1.09743844902907
"234",1.08777532852402
"235",1.07821064334686
"236",1.06874317977084
"237",1.05937174270081
"238",1.05009515531763
"239",1.04091225873085
"240",1.03182191163932
"241",1.02282298999973
"242",1.01391438670259
"243",1.00509501125572
"244",0.99636378947484
"245",0.987719663181207
"246",0.979161589906014
"247",0.970688542601447
"248",0.962299509358173
"249",0.953993493129114
"250",0.945769511459339
"251",0.937626596221899
"252",0.92956379335948
"253",0.92158016263169
"254",0.913674777367855
"255",0.905846724225183
"256",0.898095102952146
"257",0.890419026156958
"258",0.88281761908101
"259",0.875290019377153
"260",0.867835376892682
"261",0.860452853456929
"262",0.853141622673329
"263",0.845900869715862
"264",0.838729791129753
"265",0.831627594636333
"266",0.824593498941946
"267",0.817626733550819
"268",0.810726538581786
"269",0.803892164588775
"270",0.797122872384976
"271",0.790417932870576
"272",0.783776626864014
"273",0.777198244936633
"274",0.770682087250669
"275",0.764227463400502
"276",0.757833692257067
"277",0.751500101815384
"278",0.745226029045101
"279",0.739010819744004
"280",0.732853828394408
"281",0.726754418022381
"282",0.720711960059705
"283",0.714725834208548
"284",0.708795428308752
"285",0.702920138207696
"286",0.697099367632676
"287",0.691332528065725
"288",0.68561903862084
"289",0.679958325923558
"290",0.674349823992807
"291",0.668792974125016
"292",0.663287224780395
"293",0.657832031471375
"294",0.652426856653125
"295",0.647071169616124
"296",0.641764446380737
"297",0.636506169593739
"298",0.631295828426766
"299",0.626132918476627
"300",0.621016941667459
"301",0.615947406154669
"302",0.610923826230625
"303",0.605945722232077
"304",0.601012620449244
"305",0.596124053036547
"306",0.591279557924958
"307",0.586478678735914
"308",0.581720964696777
"309",0.577005970557796
"310",0.572333256510558
"311",0.56770238810787
"312",0.563112936185066
"313",0.558564476782695
"314",0.554056591070572
"315",0.54958886527315
"316",0.545160890596198
"317",0.540772263154759
"318",0.536422583902344
"319",0.532111458561361
"320",0.527838497554737
"321",0.523603315938718
"322",0.519405533336809
"323",0.515244773874857
"324",0.511120666117223
"325",0.50703284300405
"326",0.502980941789577
"327",0.498964603981506
"328",0.494983475281381
"329",0.491037205525968
"330",0.48712544862961
"331",0.483247862527548
"332",0.479404109120181
"333",0.475593854218244
"334",0.471816767488896
"335",0.468072522402695
"336",0.464360796181437
"337",0.46068126974686
"338",0.457033627670165
"339",0.453417558122384
"340",0.449832752825526
"341",0.446278907004532
"342",0.442755719339997
"343",0.439262891921649
"344",0.435800130202583
"345",0.432367142954214
"346",0.428963642221958
"347",0.425589343281614
"348",0.422243964596434
"349",0.418927227774876
"350",0.415638857529018
"351",0.412378581633631
"352",0.409146130885889
"353",0.405941239065707
"354",0.402763642896702
"355",0.399613082007758
"356",0.396489298895185
"357",0.393392038885465
"358",0.390321050098571
"359",0.387276083411851
"360",0.384256892424462
"361",0.381263233422354
"362",0.378294865343778
"363",0.37535154974533
"364",0.372433050768499
"365",0.369539135106731
"366",0.366669571972977
"367",0.363824133067746
"368",0.361002592547617
"369",0.358204726994241
"370",0.355430315383795
"371",0.352679139056892
"372",0.349950981688938
"373",0.34724562926093
"374",0.344562870030684
"375",0.341902494504485
"376",0.339264295409156
"377",0.336648067664533
"378",0.334053608356349
"379",0.331480716709506
"380",0.328929194061737
"381",0.326398843837655
"382",0.323889471523172
"383",0.32140088464029
"384",0.318932892722255
"385",0.316485307289064
"386",0.31405794182333
"387",0.311650611746485
"388",0.309263134395325
"389",0.30689532899889
"390",0.304547016655669
"391",0.30221802031113
"392",0.299908164735566
"393",0.297617276502251
"394",0.29534518396591
"395",0.293091717241479
"396",0.290856708183174
"397",0.288639990363845
"398",0.286441399054616
"399",0.284260771204816
"400",0.282097945422176
"401",0.279952761953311
"402",0.277825062664463
"403",0.275714691022513
"404",0.27362149207625
"405",0.271545312437903
"406",0.269486000264915
"407",0.267443405241977
"408",0.265417378563293
"409",0.263407772915101
"410",0.261414442458414
"411",0.25943724281201
"412",0.257476031035636
"413",0.25553066561345
"414",0.253601006437678
"415",0.251686914792492
"416",0.249788253338101
"417",0.24790488609506
"418",0.246036678428779
"419",0.244183497034242
"420",0.242345209920931
"421",0.240521686397941
"422",0.238712797059301
"423",0.236918413769478
"424",0.23513840964908
"425",0.233372659060736
"426",0.231621037595173
"427",0.229883422057466
"428",0.228159690453464
"429",0.226449721976402
"430",0.224753396993678
"431",0.223070597033805
"432",0.221401204773529
"433",0.219745104025115
"434",0.218102179723793
"435",0.216472317915369
"436",0.21485540574399
"437",0.213251331440067
"438",0.211659984308355
"439",0.210081254716178
"440",0.208515034081808
"441",0.206961214862989
"442",0.205419690545607
"443",0.203890355632503
"444",0.202373105632426
"445",0.200867837049121
"446",0.199374447370564
"447",0.197892835058318
"448",0.196422899537032
"449",0.194964541184069
"450",0.193517661319258
"451",0.192082162194776
"452",0.190657946985159
"453",0.189244919777429
"454",0.187842985561349
"455",0.186452050219796
"456",0.185072020519248
"457",0.183702804100395
"458",0.182344309468859
"459",0.18099644598603
"460",0.179659123860014
"461",0.178332254136688
"462",0.177015748690866
"463",0.175709520217574
"464",0.174413482223425
"465",0.173127549018103
"466",0.171851635705948
"467",0.170585658177642
"468",0.169329533101992
"469",0.168083177917818
"470",0.166846510825934
"471",0.16561945078122
"472",0.1644019174848
