"","x"
"361",0.436500277464986
"362",0.433920232732923
"363",0.431359893838831
"364",0.42881907173127
"365",0.426297579576474
"366",0.423795232727305
"367",0.42131184869271
"368",0.418847247107674
"369",0.416401249703665
"370",0.413973680279569
"371",0.41156436467307
"372",0.40917313073253
"373",0.406799808289284
"374",0.404444229130409
"375",0.402106226971914
"376",0.399785637432372
"377",0.397482298006959
"378",0.395196048041915
"379",0.392926728709414
"380",0.390674182982827
"381",0.388438255612369
"382",0.386218793101152
"383",0.384015643681598
"384",0.381828657292218
"385",0.379657685554773
"386",0.377502581751781
"387",0.375363200804371
"388",0.373239399250492
"389",0.371131035223454
"390",0.369037968430803
"391",0.366960060133517
"392",0.364897173125537
"393",0.362849171713598
"394",0.36081592169737
"395",0.358797290349921
"396",0.356793146398451
"397",0.354803360005351
"398",0.352827802749514
"399",0.350866347607966
"400",0.348918868937749
"401",0.346985242458087
"402",0.345065345232822
"403",0.343159055653114
"404",0.341266253420395
"405",0.339386819529586
"406",0.337520636252557
"407",0.335667587121842
"408",0.33382755691459
"409",0.332000431636747
"410",0.330186098507499
"411",0.328384445943908
"412",0.326595363545802
"413",0.324818742080881
"414",0.32305447347003
"415",0.321302450772867
"416",0.319562568173477
"417",0.317834720966383
"418",0.316118805542694
"419",0.314414719376475
"420",0.312722361011303
"421",0.311041630047013
"422",0.309372427126656
"423",0.307714653923618
"424",0.306068213128944
"425",0.304433008438837
"426",0.302808944542331
"427",0.301195927109146
"428",0.299593862777717
"429",0.298002659143389
"430",0.29642222474678
"431",0.294852469062307
"432",0.293293302486888
"433",0.291744636328773
"434",0.290206382796569
"435",0.288678454988394
"436",0.287160766881185
"437",0.285653233320169
"438",0.284155770008468
"439",0.282668293496851
"440",0.281190721173636
"441",0.279722971254722
"442",0.278264962773763
"443",0.276816615572483
"444",0.275377850291115
"445",0.273948588358973
"446",0.272528751985165
"447",0.271118264149419
"448",0.269717048593039
"449",0.26832502980999
"450",0.266942133038094
"451",0.265568284250355
"452",0.264203410146399
"453",0.262847438144027
"454",0.26150029637088
"455",0.260161913656229
"456",0.258832219522861
"457",0.257511144179082
"458",0.25619861851082
"459",0.254894574073847
"460",0.25359894308609
"461",0.252311658420052
"462",0.251032653595337
"463",0.24976186277126
"464",0.248499220739578
"465",0.24724466291729
"466",0.24599812533956
"467",0.244759544652706
"468",0.243528858107303
"469",0.242306003551365
"470",0.241090919423617
"471",0.23988354474686
"472",0.238683819121419
