"","x"
"187",1.49481444182438
"188",1.48447914300171
"189",1.47426789147974
"190",1.46417857366541
"191",1.45420912251506
"192",1.44435751627952
"193",1.43462177728914
"194",1.42499997077739
"195",1.41549020374143
"196",1.40609062383853
"197",1.39679941831691
"198",1.38761481297972
"199",1.3785350711812
"200",1.36955849285354
"201",1.36068341356371
"202",1.35190820359885
"203",1.34323126707956
"204",1.33465104109981
"205",1.32616599489278
"206",1.31777462902159
"207",1.30947547459411
"208",1.301267092501
"209",1.2931480726763
"210",1.28511703337961
"211",1.27717262049928
"212",1.26931350687586
"213",1.2615383916451
"214",1.25384599959995
"215",1.24623508057073
"216",1.23870440882314
"217",1.23125278247323
"218",1.22387902291908
"219",1.21658197428833
"220",1.20936050290133
"221",1.2022134967492
"222",1.19513986498644
"223",1.18813853743756
"224",1.1812084641173
"225",1.17434861476407
"226",1.16755797838601
"227",1.16083556281959
"228",1.15418039429995
"229",1.14759151704298
"230",1.14106799283859
"231",1.13460890065479
"232",1.12821333625243
"233",1.12188041181002
"234",1.1156092555586
"235",1.10939901142608
"236",1.10324883869102
"237",1.09715791164529
"238",1.09112541926568
"239",1.08515056489383
"240",1.0792325659245
"241",1.07337065350183
"242",1.06756407222335
"243",1.06181207985153
"244",1.05611394703262
"245",1.05046895702262
"246",1.04487640542014
"247",1.03933559990595
"248",1.03384585998898
"249",1.02840651675874
"250",1.02301691264375
"251",1.017676401176
"252",1.01238434676122
"253",1.00714012445465
"254",1.00194311974246
"255",0.996792728328274
"256",0.991688355925046
"257",0.986629418051814
"258",0.981615339835408
"259",0.976645555816875
"260",0.971719509762519
"261",0.966836654479434
"262",0.961996451635388
"263",0.957198371582962
"264",0.952441893187812
"265",0.947726503660947
"266",0.943051698394921
"267",0.93841698080382
"268",0.933821862166959
"269",0.929265861476175
"270",0.924748505286633
"271",0.920269327571039
"272",0.915827869577183
"273",0.911423679688719
"274",0.907056313289086
"275",0.902725332628516
"276",0.898430306694015
"277",0.894170811082266
"278",0.889946427875365
"279",0.885756745519323
"280",0.881601358705255
"281",0.877479868253201
"282",0.8733918809985
"283",0.869337009680657
"284",0.865314872834634
"285",0.861325094684519
"286",0.857367305039497
"287",0.853441139192068
"288",0.84954623781847
"289",0.845682246881231
"290",0.841848817533813
"291",0.838045606027294
"292",0.834272273619025
"293",0.830528486483237
"294",0.826813915623524
"295",0.82312823678718
"296",0.819471130381324
"297",0.815842281390787
"298",0.812241379297709
"299",0.808668118002808
"300",0.805122195748274
"301",0.801603315042265
"302",0.79811118258495
"303",0.794645509196069
"304",0.79120600974398
"305",0.787792403076144
"306",0.784404411951032
"307",0.781041762971402
"308",0.777704186518927
"309",0.77439141669014
"310",0.771103191233662
"311",0.767839251488686
"312",0.764599342324685
"313",0.761383212082321
"314",0.758190612515526
"315",0.755021298734719
"316",0.751875029151151
"317",0.748751565422336
"318",0.74565067239855
"319",0.742572118070376
"320",0.739515673517268
"321",0.73648111285711
"322",0.733468213196752
"323",0.730476754583501
"324",0.72750651995754
"325",0.724557295105259
"326",0.721628868613477
"327",0.718721031824542
"328",0.715833578792272
"329",0.712966306238734
"330",0.710119013511848
"331",0.707291502543772
"332",0.704483577810078
"333",0.701695046289691
"334",0.698925717425573
"335",0.696175403086136
"336",0.693443917527372
"337",0.690731077355687
"338",0.688036701491411
"339",0.685360611132988
"340",0.682702629721814
"341",0.680062582907723
"342",0.6774402985151
"343",0.674835606509609
"344",0.672248338965522
"345",0.669678330033645
"346",0.667125415909809
"347",0.664589434803943
"348",0.662070226909684
"349",0.659567634374546
"350",0.657081501270606
"351",0.654611673565721
"352",0.652157999095248
"353",0.649720327534265
"354",0.647298510370287
"355",0.644892400876449
"356",0.642501854085174
"357",0.640126726762284
"358",0.637766877381578
"359",0.635422166099839
"360",0.633092454732282
"361",0.630777606728423
"362",0.62847748714836
"363",0.626191962639472
"364",0.623920901413503
"365",0.621664173224053
"366",0.619421649344437
"367",0.617193202545934
"368",0.614978707076396
"369",0.612778038639222
"370",0.610591074372685
"371",0.60841769282961
"372",0.606257773957387
"373",0.604111199078323
"374",0.601977850870323
"375",0.599857613347886
"376",0.597750371843422
"377",0.595656012988878
"378",0.593574424697663
"379",0.591505496146876
"380",0.589449117759823
"381",0.587405181188819
"382",0.585373579298276
"383",0.583354206148059
"384",0.581346956977123
"385",0.579351728187404
"386",0.577368417327978
"387",0.575396923079475
"388",0.573437145238737
"389",0.571488984703736
"390",0.569552343458716
"391",0.567627124559585
"392",0.565713232119539
"393",0.563810571294906
"394",0.561919048271221
"395",0.560038570249522
"396",0.558169045432858
"397",0.556310383013012
"398",0.554462493157431
"399",0.552625286996361
"400",0.550798676610184
"401",0.548982575016949
"402",0.547176896160102
"403",0.545381554896401
"404",0.543596466984021
"405",0.541821549070842
"406",0.540056718682915
"407",0.538301894213108
"408",0.536556994909926
"409",0.534821940866498
"410",0.533096653009736
"411",0.531381053089656
"412",0.529675063668863
"413",0.527978608112195
"414",0.52629161057652
"415",0.524613996000693
"416",0.522945690095656
"417",0.521286619334693
"418",0.519636710943827
"419",0.517995892892362
"420",0.516364093883568
"421",0.514741243345494
"422",0.513127271421933
"423",0.511522108963507
"424",0.509925687518889
"425",0.508337939326157
"426",0.506758797304266
"427",0.505188195044657
"428",0.503626066802976
"429",0.502072347490924
"430",0.500526972668219
"431",0.498989878534676
"432",0.497461001922407
"433",0.495940280288124
"434",0.494427651705559
"435",0.492923054857995
"436",0.491426429030898
"437",0.489937714104659
"438",0.488456850547439
"439",0.486983779408112
"440",0.485518442309316
"441",0.484060781440594
"442",0.482610739551637
"443",0.481168259945626
"444",0.479733286472656
"445",0.478305763523264
"446",0.476885636022044
"447",0.475472849421349
"448",0.474067349695085
"449",0.472669083332587
"450",0.471277997332584
"451",0.469894039197245
"452",0.468517156926311
"453",0.467147299011302
"454",0.465784414429812
"455",0.464428452639875
"456",0.46307936357441
"457",0.461737097635748
"458",0.460401605690225
"459",0.459072839062856
"460",0.457750749532075
"461",0.456435289324552
"462",0.455126411110078
"463",0.45382406799652
"464",0.452528213524839
"465",0.451238801664184
"466",0.449955786807044
"467",0.448679123764472
"468",0.447408767761363
"469",0.446144674431806
"470",0.444886799814493
"471",0.443635100348185
"472",0.442389532867245
