"","x"
"453",0.203392761292223
"454",0.20243729676467
"455",0.201488046834457
"456",0.200544959378695
"457",0.199607982812217
"458",0.198677066080984
"459",0.197752158655574
"460",0.196833210524767
"461",0.195920172189227
"462",0.195012994655264
"463",0.19411162942869
"464",0.19321602850876
"465",0.192326144382202
"466",0.191441930017322
"467",0.190563338858202
"468",0.189690324818973
"469",0.18882284227817
"470",0.187960846073163
"471",0.187104291494672
"472",0.186253134281349
